nom_dep,ville,population,has_hospital,is_desert,nb_beds,latitude,longitude
Haute-Marne,Aprey,191,0,1,0,47.771000,5.199000
Haute-Marne,Arbigny-sous-Varennes,84,0,1,0,47.861000,5.611000
Haute-Marne,Arbot,67,0,1,0,47.847000,5.017000
Haute-Marne,Arc-en-Barrois,706,0,1,0,47.948002,5.022000
Haute-Marne,Arnancourt,86,0,1,0,48.348999,4.914000
Haute-Marne,Attancourt,276,0,0,0,48.535000,4.944000
Haute-Marne,Aubepierre-sur-Aube,184,0,1,0,47.910000,4.950000
Haute-Marne,Auberive,147,0,1,0,47.778999,5.107000
Haute-Marne,Audeloncourt,84,0,0,0,48.116001,5.533000
Haute-Marne,Aujeurres,69,0,1,0,47.738998,5.173000
Haute-Marne,Aulnoy-sur-Aube,55,0,1,0,47.831001,5.034000
Haute-Marne,Autigny-le-Grand,131,0,1,0,48.472000,5.149000
Haute-Marne,Autigny-le-Petit,53,0,1,0,48.481998,5.152000
Haute-Marne,Autreville-sur-la-Renne,365,0,1,0,48.125999,4.977000
Haute-Marne,Avrecourt,109,0,1,0,47.966999,5.535000
Haute-Marne,Bailly-aux-Forges,139,1,0,57,48.453999,4.906000
Haute-Marne,Baissey,177,0,1,0,47.749001,5.250000
Haute-Marne,Bannes,366,0,0,0,47.901001,5.392000
Haute-Marne,Bassoncourt,63,0,0,0,48.073002,5.557000
Haute-Marne,Baudrecourt,86,0,0,0,48.395000,4.968000
Haute-Marne,Bay-sur-Aube,49,0,1,0,47.824001,5.060000
Haute-Marne,Beauchemin,110,0,0,0,47.917999,5.248000
Haute-Marne,Belmont,51,0,1,0,47.720001,5.555000
Haute-Marne,Roches-Bettaincourt,538,0,0,0,48.297001,5.258000
Haute-Marne,Bettancourt-la-Ferrée,1795,0,0,0,48.655998,4.973000
Haute-Marne,Beurville,102,0,1,0,48.316002,4.861000
Haute-Marne,Biesles,1325,0,0,0,48.103001,5.286000
Haute-Marne,Bize,81,0,1,0,47.840000,5.636000
Haute-Marne,Blaisy,67,0,1,0,48.173000,5.011000
Haute-Marne,Blécourt,119,0,0,0,48.380001,5.082000
Haute-Marne,Blessonville,180,0,1,0,48.057999,5.013000
Haute-Marne,Blumeray,101,0,1,0,48.354000,4.864000
Haute-Marne,Bologne,1821,0,0,0,48.199001,5.142000
Haute-Marne,Bonnecourt,144,0,1,0,47.953999,5.481000
Haute-Marne,Bourbonne-les-Bains,1969,0,0,0,47.944000,5.742000
Haute-Marne,Bourdons-sur-Rognon,294,0,0,0,48.175999,5.339000
Haute-Marne,Bourg,159,0,1,0,47.796001,5.313000
Haute-Marne,Bourg-Sainte-Marie,90,0,1,0,48.186001,5.554000
Haute-Marne,Bourmont-entre-Meuse-et-Mouzon,760,0,1,0,48.205002,5.601000
Haute-Marne,Bouzancourt,68,0,1,0,48.316002,4.950000
Haute-Marne,Brachay,66,0,1,0,48.382000,5.036000
Haute-Marne,Brainville-sur-Meuse,69,0,1,0,48.174999,5.592000
Haute-Marne,Braux-le-Châtel,132,0,1,0,48.105000,4.939000
Haute-Marne,Brennes,119,0,1,0,47.798000,5.283000
Haute-Marne,Brethenay,383,0,0,0,48.157001,5.136000
Haute-Marne,Breuvannes-en-Bassigny,672,0,1,0,48.084999,5.610000
Haute-Marne,Briaucourt,173,0,0,0,48.208000,5.196000
Haute-Marne,Bricon,425,0,1,0,48.085999,4.986000
Haute-Marne,Brousseval,633,0,0,0,48.491001,4.977000
Haute-Marne,Bugnières,155,0,1,0,47.960999,5.089000
Haute-Marne,Champsevraine,729,0,0,0,47.764000,5.527000
Haute-Marne,Busson,43,0,1,0,48.332001,5.345000
Haute-Marne,Buxières-lès-Clefmont,26,0,0,0,48.090000,5.460000
Haute-Marne,Buxières-lès-Villiers,210,0,1,0,48.102001,5.027000
Haute-Marne,Ceffonds,659,0,1,0,48.442001,4.748000
Haute-Marne,Celles-en-Bassigny,71,0,1,0,47.911999,5.552000
Haute-Marne,Celsoy,96,0,0,0,47.862999,5.492000
Haute-Marne,Cerisières,85,0,1,0,48.308998,5.079000
Haute-Marne,Chalancey,111,0,0,0,47.676998,5.136000
Haute-Marne,Chalindrey,2377,0,0,0,47.792999,5.443000
Haute-Marne,Vals-des-Tilles,181,0,1,0,47.694000,5.082000
Haute-Marne,Chalvraines,192,0,1,0,48.230000,5.502000
Haute-Marne,Chambroncourt,49,0,1,0,48.352001,5.400000
Haute-Marne,Chamouilley,744,0,0,0,48.608002,5.051000
Haute-Marne,Champigneulles-en-Bassigny,40,0,1,0,48.129002,5.629000
Haute-Marne,Champigny-lès-Langres,411,0,0,0,47.895000,5.347000
Haute-Marne,Champigny-sous-Varennes,126,0,1,0,47.872002,5.629000
Haute-Marne,Chancenay,1016,0,0,0,48.674999,4.980000
Haute-Marne,Changey,293,0,0,0,47.925999,5.384000
Haute-Marne,Chanoy,123,0,0,0,47.921001,5.284000
Haute-Marne,Chantraines,209,0,0,0,48.216000,5.242000
Haute-Marne,Charmes,148,0,0,0,47.919998,5.354000
Haute-Marne,Charmes-en-l'Angle,6,0,1,0,48.359001,4.997000
Haute-Marne,Charmes-la-Grande,158,0,1,0,48.383999,4.996000
Haute-Marne,Chassigny,251,0,1,0,47.717999,5.382000
Haute-Marne,Châteauvillain,1543,0,1,0,48.028999,4.932000
Haute-Marne,Chatenay-Mâcheron,96,0,0,0,47.855999,5.389000
Haute-Marne,Chatenay-Vaudin,47,0,0,0,47.851002,5.449000
Haute-Marne,Chatonrupt-Sommermont,271,0,1,0,48.472000,5.100000
Haute-Marne,Chaudenay,343,0,0,0,47.821999,5.501000
Haute-Marne,Chauffourt,181,0,0,0,47.973000,5.436000
Haute-Marne,Chaumont,21699,0,0,0,48.098000,5.141000
Haute-Marne,Chaumont-la-Ville,120,0,1,0,48.145000,5.650000
Haute-Marne,Chevillon,1312,0,0,0,48.530998,5.144000
Haute-Marne,Chézeaux,77,0,0,0,47.880001,5.672000
Haute-Marne,Chamarandes-Choignes,1029,0,0,0,48.102001,5.190000
Haute-Marne,Choilley-Dardenay,155,0,1,0,47.660999,5.366000
Haute-Marne,Choiseul,78,0,1,0,48.053001,5.572000
Haute-Marne,Cirey-lès-Mareilles,149,0,0,0,48.196999,5.298000
Haute-Marne,Cirey-sur-Blaise,113,0,1,0,48.334000,4.936000
Haute-Marne,Cirfontaines-en-Azois,187,0,1,0,48.105000,4.863000
Haute-Marne,Cirfontaines-en-Ornois,83,0,1,0,48.452999,5.390000
Haute-Marne,Clefmont,159,0,0,0,48.113998,5.492000
Haute-Marne,Clinchamp,70,0,1,0,48.195000,5.450000
Haute-Marne,Cohons,214,0,0,0,47.786999,5.342000
Haute-Marne,Coiffy-le-Bas,86,0,1,0,47.909000,5.660000
Haute-Marne,Coiffy-le-Haut,105,0,0,0,47.901001,5.692000
Haute-Marne,Colmier-le-Bas,22,0,1,0,47.771999,4.940000
Haute-Marne,Colmier-le-Haut,64,0,1,0,47.785999,4.988000
Haute-Marne,Colombey les Deux Églises,679,0,1,0,48.245998,4.920000
Haute-Marne,Condes,294,0,0,0,48.141998,5.143000
Haute-Marne,Consigny,75,0,1,0,48.165001,5.411000
Haute-Marne,Coublanc,119,0,1,0,47.694000,5.449000
Haute-Marne,Coupray,164,0,1,0,47.977001,4.940000
Haute-Marne,Courcelles-en-Montagne,92,0,1,0,47.841999,5.215000
Haute-Marne,Courcelles-sur-Blaise,88,0,0,0,48.412998,4.941000
Haute-Marne,Cour-l'Évêque,147,0,1,0,47.977001,4.982000
Haute-Marne,Culmont,524,1,0,93,47.828999,5.443000
Haute-Marne,Curel,407,0,1,0,48.498001,5.146000
Haute-Marne,Curmont,11,0,1,0,48.256001,4.952000
Haute-Marne,Cusey,282,0,0,0,47.625000,5.353000
Haute-Marne,Cuves,26,0,0,0,48.095001,5.434000
Haute-Marne,Daillancourt,62,0,1,0,48.297001,4.937000
Haute-Marne,Daillecourt,72,0,0,0,48.073002,5.508000
Haute-Marne,Dammartin-sur-Meuse,200,0,1,0,47.980000,5.586000
Haute-Marne,Dampierre,387,0,0,0,47.958000,5.400000
Haute-Marne,Damrémont,197,0,1,0,47.949001,5.641000
Haute-Marne,Dancevoir,197,0,1,0,47.933998,4.880000
Haute-Marne,Darmannes,253,1,0,162,48.167999,5.223000
Haute-Marne,Dinteville,64,0,1,0,48.037998,4.807000
Haute-Marne,Domblain,80,0,0,0,48.466000,5.002000
Haute-Marne,Dommarien,172,0,1,0,47.688999,5.353000
Haute-Marne,Dommartin-le-Franc,241,0,0,0,48.424999,4.952000
Haute-Marne,Dommartin-le-Saint-Père,282,0,0,0,48.401001,4.914000
Haute-Marne,Domremy-Landéville,75,0,0,0,48.359001,5.253000
Haute-Marne,Doncourt-sur-Meuse,38,0,1,0,48.139999,5.585000
Haute-Marne,Donjeux,381,0,0,0,48.353001,5.162000
Haute-Marne,Doulaincourt-Saucourt,775,0,0,0,48.314999,5.204000
Haute-Marne,Doulevant-le-Château,364,0,0,0,48.370998,4.917000
Haute-Marne,Doulevant-le-Petit,17,0,0,0,48.450001,4.951000
Haute-Marne,Échenay,92,0,1,0,48.464001,5.312000
Haute-Marne,Éclaron-Braucourt-Sainte-Livière,2014,0,0,0,48.575001,4.832000
Haute-Marne,Ecot-la-Combe,41,0,1,0,48.208000,5.397000
Haute-Marne,Effincourt,57,0,1,0,48.493999,5.263000
Haute-Marne,Enfonvelle,68,0,0,0,47.918999,5.866000
Haute-Marne,Épizon,158,0,0,0,48.377998,5.332000
Haute-Marne,Le Val-d'Esnoms,387,0,0,0,47.689999,5.217000
Haute-Marne,Esnouveaux,297,0,0,0,48.132999,5.349000
Haute-Marne,Euffigneix,299,0,1,0,48.129002,5.044000
Haute-Marne,Eurville-Bienville,2029,1,0,212,48.577999,5.030000
Haute-Marne,Farincourt,35,0,1,0,47.696999,5.681000
Haute-Marne,Faverolles,95,0,0,0,47.953999,5.226000
Haute-Marne,Fayl-Billot,1284,0,1,0,47.786999,5.605000
Haute-Marne,Fays,65,0,1,0,48.474998,5.038000
Haute-Marne,Ferrière-et-Lafolie,53,0,1,0,48.398998,5.075000
Haute-Marne,Flagey,72,0,1,0,47.786999,5.245000
Haute-Marne,Flammerécourt,70,0,1,0,48.360001,5.045000
Haute-Marne,Fontaines-sur-Marne,147,0,0,0,48.557999,5.116000
Haute-Marne,Forcey,62,0,1,0,48.151001,5.369000
Haute-Marne,Foulain,689,0,1,0,48.021999,5.167000
Haute-Marne,Frampas,155,0,0,0,48.520000,4.833000
Haute-Marne,Frécourt,92,0,1,0,47.949001,5.453000
Haute-Marne,Fresnes-sur-Apance,156,0,0,0,47.939999,5.834000
Haute-Marne,Froncles,1387,0,0,0,48.299999,5.140000
Haute-Marne,Fronville,305,0,0,0,48.401001,5.134000
Haute-Marne,Genevrières,126,0,1,0,47.723000,5.603000
Haute-Marne,La Genevroye,30,0,1,0,48.277000,5.056000
Haute-Marne,Germaines,52,0,1,0,47.799000,5.028000
Haute-Marne,Germainvilliers,85,0,1,0,48.115002,5.640000
Haute-Marne,Germay,49,0,1,0,48.408001,5.371000
Haute-Marne,Germisay,18,0,1,0,48.390999,5.369000
Haute-Marne,Giey-sur-Aujon,143,0,1,0,47.905998,5.055000
Haute-Marne,Gillancourt,123,0,1,0,48.153999,4.997000
Haute-Marne,Gillaumé,32,0,1,0,48.469002,5.346000
Haute-Marne,Gilley,66,0,1,0,47.689999,5.633000
Haute-Marne,Graffigny-Chemin,202,0,1,0,48.168999,5.646000
Haute-Marne,Grandchamp,75,0,1,0,47.723000,5.446000
Haute-Marne,Grenant,151,0,1,0,47.708000,5.494000
Haute-Marne,Gudmont-Villiers,283,0,0,0,48.335999,5.121000
Haute-Marne,Guindrecourt-aux-Ormes,92,0,0,0,48.455002,5.040000
Haute-Marne,Guindrecourt-sur-Blaise,60,0,1,0,48.298000,4.980000
Haute-Marne,Guyonvelle,96,0,0,0,47.859001,5.709000
Haute-Marne,Hâcourt,41,0,1,0,48.158001,5.581000
Haute-Marne,Hallignicourt,245,0,0,0,48.647999,4.871000
Haute-Marne,Harréville-les-Chanteurs,270,0,1,0,48.266998,5.621000
Haute-Marne,Heuilley-le-Grand,190,0,0,0,47.751999,5.396000
Haute-Marne,Haute-Amance,967,0,0,0,47.845001,5.534000
Haute-Marne,Huilliécourt,124,0,1,0,48.160000,5.533000
Haute-Marne,Humbécourt,748,0,0,0,48.580002,4.922000
Haute-Marne,Humberville,60,0,1,0,48.292000,5.380000
Haute-Marne,Humes-Jorquenay,585,0,0,0,47.903999,5.304000
Haute-Marne,Illoud,202,0,1,0,48.216000,5.553000
Haute-Marne,Is-en-Bassigny,541,0,0,0,48.034000,5.447000
Haute-Marne,Isômes,147,0,0,0,47.638000,5.306000
Haute-Marne,Joinville,2972,0,0,0,48.433998,5.123000
Haute-Marne,Jonchery,971,0,1,0,48.152000,5.074000
Haute-Marne,Juzennecourt,205,0,1,0,48.193001,4.985000
Haute-Marne,Lachapelle-en-Blaisy,88,0,1,0,48.208000,4.961000
Haute-Marne,Lafauche,74,0,1,0,48.305000,5.492000
Haute-Marne,Laferté-sur-Amance,106,0,0,0,47.834000,5.696000
Haute-Marne,Laferté-sur-Aube,307,0,1,0,48.094002,4.775000
Haute-Marne,Lamancine,123,0,0,0,48.210999,5.116000
Haute-Marne,Laneuvelle,60,0,1,0,47.933998,5.668000
Haute-Marne,Bayard-sur-Marne,1277,0,0,0,48.549999,5.069000
Haute-Marne,Laneuville-à-Rémy,65,0,0,0,48.472000,4.878000
Haute-Marne,Laneuville-au-Pont,229,0,0,0,48.624001,4.864000
Haute-Marne,Langres,7697,0,0,0,47.859001,5.339000
Haute-Marne,Lanques-sur-Rognon,207,0,0,0,48.088001,5.369000
Haute-Marne,Lanty-sur-Aube,114,0,1,0,48.023998,4.748000
Haute-Marne,Larivière-Arnoncourt,123,0,1,0,48.023998,5.718000
Haute-Marne,Latrecey-Ormoy-sur-Aube,282,0,1,0,47.986000,4.843000
Haute-Marne,Lavernoy,73,0,1,0,47.916000,5.576000
Haute-Marne,Laville-aux-Bois,232,0,0,0,48.090000,5.240000
Haute-Marne,Lavilleneuve,58,0,0,0,48.036999,5.516000
Haute-Marne,Lavilleneuve-au-Roi,66,0,1,0,48.162998,4.934000
Haute-Marne,Lecey,195,0,0,0,47.863998,5.432000
Haute-Marne,Leffonds,335,0,1,0,47.980999,5.142000
Haute-Marne,Leschères-sur-le-Blaiseron,89,0,1,0,48.337002,5.032000
Haute-Marne,Leuchey,73,0,0,0,47.728001,5.215000
Haute-Marne,Leurville,72,0,1,0,48.337002,5.380000
Haute-Marne,Levécourt,90,0,1,0,48.136002,5.561000
Haute-Marne,Lezéville,112,0,1,0,48.428001,5.392000
Haute-Marne,Liffol-le-Petit,317,0,1,0,48.291000,5.543000
Haute-Marne,Les Loges,125,0,0,0,47.772999,5.485000
Haute-Marne,Longchamp,59,0,0,0,48.125999,5.442000
Haute-Marne,Longeau-Percey,704,0,1,0,47.759998,5.319000
Haute-Marne,Louvemont,693,0,0,0,48.542999,4.892000
Haute-Marne,Louvières,92,0,0,0,48.028000,5.284000
Haute-Marne,Luzy-sur-Marne,278,0,1,0,48.056999,5.200000
Haute-Marne,Maâtz,72,0,1,0,47.706001,5.434000
Haute-Marne,Magneux,157,0,0,0,48.509998,5.008000
Haute-Marne,Maisoncelles,62,0,0,0,48.132000,5.534000
Haute-Marne,Maizières,186,0,0,0,48.492001,5.067000
Haute-Marne,Maizières-sur-Amance,96,0,1,0,47.834999,5.608000
Haute-Marne,Malaincourt-sur-Meuse,48,0,1,0,48.154999,5.605000
Haute-Marne,Mandres-la-Côte,561,0,0,0,48.069000,5.334000
Haute-Marne,Manois,454,0,1,0,48.265999,5.375000
Haute-Marne,Marac,211,0,1,0,47.933998,5.172000
Haute-Marne,Maranville,400,0,1,0,48.134998,4.866000
Haute-Marne,Marbéville,99,0,1,0,48.263000,5.022000
Haute-Marne,Marcilly-en-Bassigny,225,0,1,0,47.887001,5.548000
Haute-Marne,Mardor,56,0,1,0,47.883999,5.210000
Haute-Marne,Mareilles,139,0,0,0,48.174000,5.262000
Haute-Marne,Marnay-sur-Marne,345,0,0,0,48.011002,5.233000
Haute-Marne,Mathons,69,0,1,0,48.415001,5.038000
Haute-Marne,Melay,246,0,0,0,47.893002,5.819000
Haute-Marne,Mennouveaux,67,0,0,0,48.103001,5.412000
Haute-Marne,Merrey,90,0,1,0,48.053001,5.593000
Haute-Marne,Mertrud,180,0,0,0,48.424999,4.884000
Haute-Marne,Meures,131,0,1,0,48.188000,5.062000
Haute-Marne,Millières,118,0,0,0,48.141998,5.424000
Haute-Marne,Mirbel,39,0,1,0,48.290001,5.041000
Haute-Marne,Moëslains,456,0,0,0,48.617001,4.887000
Haute-Marne,Montcharvot,36,0,0,0,47.900002,5.728000
Haute-Marne,Montheries,67,0,1,0,48.180000,4.903000
Haute-Marne,La Porte du Der,2169,0,0,0,48.487999,4.787000
Haute-Marne,Val-de-Meuse,1813,0,1,0,48.007000,5.534000
Haute-Marne,Montot-sur-Rognon,112,0,1,0,48.285000,5.296000
Haute-Marne,Montreuil-sur-Blaise,135,0,0,0,48.476002,4.956000
Haute-Marne,Montreuil-sur-Thonnance,61,0,1,0,48.459999,5.235000
Haute-Marne,Morancourt,130,0,0,0,48.430000,5.003000
Haute-Marne,Morionvilliers,25,0,1,0,48.375000,5.411000
Haute-Marne,Mouilleron,29,0,1,0,47.693001,5.107000
Haute-Marne,Mussey-sur-Marne,386,0,0,0,48.379002,5.127000
Haute-Marne,Narcy,221,0,0,0,48.580002,5.099000
Haute-Marne,Neuilly-l'Évêque,581,0,1,0,47.918999,5.439000
Haute-Marne,Neuilly-sur-Suize,297,0,1,0,48.037998,5.129000
Haute-Marne,Neuvelle-lès-Voisey,66,1,0,36,47.862999,5.786000
Haute-Marne,Ninville,62,1,0,38,48.071999,5.438000
Haute-Marne,Nogent,3548,0,0,0,48.037998,5.365000
Haute-Marne,Noidant-Chatenoy,82,0,0,0,47.792000,5.378000
Haute-Marne,Noidant-le-Rocheux,156,0,1,0,47.823002,5.257000
Haute-Marne,Nomécourt,111,0,1,0,48.437000,5.072000
Haute-Marne,Noncourt-sur-le-Rongeant,174,0,0,0,48.417000,5.251000
Haute-Marne,Noyers,95,0,0,0,48.061001,5.485000
Haute-Marne,Nully,143,0,1,0,48.369999,4.815000
Haute-Marne,Occey,168,0,0,0,47.604000,5.272000
Haute-Marne,Orbigny-au-Mont,137,0,0,0,47.884998,5.462000
Haute-Marne,Orbigny-au-Val,98,0,0,0,47.882999,5.422000
Haute-Marne,Orcevaux,100,0,1,0,47.773998,5.271000
Haute-Marne,Orges,343,0,1,0,48.077999,4.935000
Haute-Marne,Ormancey,76,0,1,0,47.905998,5.179000
Haute-Marne,Ormoy-lès-Sexfontaines,41,0,1,0,48.226002,5.059000
Haute-Marne,Orquevaux,68,0,1,0,48.311001,5.415000
Haute-Marne,Osne-le-Val,256,0,1,0,48.498001,5.201000
Haute-Marne,Oudincourt,138,0,1,0,48.224998,5.089000
Haute-Marne,Outremécourt,81,0,0,0,48.216000,5.691000
Haute-Marne,Ozières,31,0,1,0,48.169998,5.472000
Haute-Marne,Le Pailly,270,0,0,0,47.785999,5.412000
Haute-Marne,Palaiseul,52,0,0,0,47.766998,5.417000
Haute-Marne,Pansey,101,0,1,0,48.477001,5.282000
Haute-Marne,Parnoy-en-Bassigny,286,0,1,0,48.025002,5.660000
Haute-Marne,Paroy-sur-Saulx,45,0,0,0,48.514999,5.248000
Haute-Marne,Peigney,392,0,0,0,47.877998,5.376000
Haute-Marne,Perrancey-les-Vieux-Moulins,294,0,1,0,47.856998,5.275000
Haute-Marne,Perrogney-les-Fontaines,112,0,1,0,47.805000,5.202000
Haute-Marne,Perrusse,29,0,0,0,48.097000,5.478000
Haute-Marne,Perthes,504,0,0,0,48.662998,4.815000
Haute-Marne,Pierremont-sur-Amance,151,0,1,0,47.804001,5.661000
Haute-Marne,Pisseloup,60,0,0,0,47.833000,5.740000
Haute-Marne,Planrupt,311,0,1,0,48.513000,4.789000
Haute-Marne,Plesnoy,113,0,0,0,47.893002,5.492000
Haute-Marne,Poinsenot,56,0,1,0,47.716000,5.008000
Haute-Marne,Poinson-lès-Fayl,210,0,1,0,47.750000,5.604000
Haute-Marne,Poinson-lès-Grancey,57,0,1,0,47.708000,4.979000
Haute-Marne,Poinson-lès-Nogent,139,0,0,0,47.992001,5.380000
Haute-Marne,Poiseul,70,0,1,0,47.923000,5.491000
Haute-Marne,Poissons,617,0,0,0,48.424000,5.216000
Haute-Marne,Pont-la-Ville,98,0,1,0,48.082001,4.871000
Haute-Marne,Le Châtelet-sur-Meuse,156,0,1,0,47.973999,5.640000
Haute-Marne,Poulangy,355,0,1,0,48.049000,5.256000
Haute-Marne,Praslay,82,0,1,0,47.736000,5.105000
Haute-Marne,Le Montsaugeonnais,1139,0,0,0,47.688000,5.292000
Haute-Marne,Pressigny,199,0,1,0,47.747002,5.670000
Haute-Marne,Prez-sous-Lafauche,275,0,1,0,48.276001,5.503000
Haute-Marne,Rives Dervoises,1314,0,1,0,48.488998,4.687000
Haute-Marne,Rachecourt-Suzémont,106,0,0,0,48.455002,4.970000
Haute-Marne,Rachecourt-sur-Marne,750,0,0,0,48.519001,5.092000
Haute-Marne,Rançonnières,123,0,1,0,47.941002,5.559000
Haute-Marne,Rangecourt,62,0,0,0,48.042999,5.486000
Haute-Marne,Rennepont,123,0,1,0,48.164001,4.859000
Haute-Marne,Reynel,129,0,1,0,48.299999,5.339000
Haute-Marne,Riaucourt,432,0,0,0,48.173000,5.169000
Haute-Marne,Richebourg,255,0,1,0,48.009998,5.060000
Haute-Marne,Rimaucourt,634,0,1,0,48.248001,5.350000
Haute-Marne,Rivières-le-Bois,69,0,0,0,47.741001,5.451000
Haute-Marne,Rivière-les-Fosses,188,1,0,13,47.650002,5.227000
Haute-Marne,Rizaucourt-Buchey,129,0,1,0,48.273998,4.869000
Haute-Marne,Rochefort-sur-la-Côte,64,0,0,0,48.226002,5.212000
Haute-Marne,Roches-sur-Marne,574,0,0,0,48.599998,5.012000
Haute-Marne,Rochetaillée,161,0,1,0,47.848999,5.120000
Haute-Marne,Rolampont,1380,1,0,28,47.951000,5.309000
Haute-Marne,Romain-sur-Meuse,87,0,1,0,48.186001,5.513000
Haute-Marne,Rouécourt,49,0,1,0,48.328999,5.076000
Haute-Marne,Rouelles,25,0,1,0,47.803001,5.088000
Haute-Marne,Rougeux,111,0,0,0,47.810001,5.573000
Haute-Marne,Rouvres-sur-Aube,70,0,1,0,47.861000,4.988000
Haute-Marne,Rouvroy-sur-Marne,372,0,0,0,48.360001,5.110000
Haute-Marne,Rupt,346,0,0,0,48.422001,5.131000
Haute-Marne,Sailly,33,0,0,0,48.436001,5.272000
Haute-Marne,Saint-Blin,340,0,1,0,48.250999,5.417000
Haute-Marne,Saint-Broingt-le-Bois,69,0,1,0,47.728001,5.419000
Haute-Marne,Saint-Broingt-les-Fosses,235,0,0,0,47.714001,5.268000
Haute-Marne,Saint-Ciergues,180,0,0,0,47.881001,5.256000
Haute-Marne,Saint-Dizier,23068,0,0,0,48.627998,4.949000
Haute-Marne,Saints-Geosmes,1096,0,0,0,47.827999,5.317000
Haute-Marne,Saint-Loup-sur-Aujon,127,0,1,0,47.880001,5.079000
Haute-Marne,Saint-Martin-lès-Langres,107,0,0,0,47.896999,5.260000
Haute-Marne,Saint-Maurice,129,0,0,0,47.848999,5.415000
Haute-Marne,Saint-Thiébault,242,0,1,0,48.200001,5.576000
Haute-Marne,Saint-Urbain-Maconcourt,616,0,0,0,48.396000,5.196000
Haute-Marne,Saint-Vallier-sur-Marne,173,0,0,0,47.834999,5.402000
Haute-Marne,Sarcey,104,0,1,0,48.056999,5.298000
Haute-Marne,Sarrey,376,0,0,0,48.001999,5.425000
Haute-Marne,Saudron,43,0,1,0,48.494999,5.321000
Haute-Marne,Saulles,51,0,1,0,47.701000,5.528000
Haute-Marne,Saulxures,131,0,1,0,47.955002,5.580000
Haute-Marne,Savigny,58,0,1,0,47.717999,5.644000
Haute-Marne,Semilly,105,0,1,0,48.250999,5.464000
Haute-Marne,Semoutiers-Montsaon,723,0,1,0,48.063999,5.054000
Haute-Marne,Serqueux,368,0,1,0,47.997002,5.751000
Haute-Marne,Sexfontaines,144,0,1,0,48.209999,5.029000
Haute-Marne,Signéville,89,0,1,0,48.265999,5.267000
Haute-Marne,Silvarouvres,33,0,1,0,48.062000,4.794000
Haute-Marne,Sommancourt,56,0,0,0,48.504002,5.038000
Haute-Marne,Sommerécourt,79,0,0,0,48.223999,5.652000
Haute-Marne,Sommevoire,649,0,0,0,48.410000,4.833000
Haute-Marne,Soncourt-sur-Marne,341,0,1,0,48.249001,5.092000
Haute-Marne,Soulaucourt-sur-Mouzon,96,0,0,0,48.195000,5.694000
Haute-Marne,Soyers,69,0,0,0,47.869999,5.694000
Haute-Marne,Suzannecourt,360,0,0,0,48.442001,5.182000
Haute-Marne,Ternat,61,0,1,0,47.914001,5.128000
Haute-Marne,Thilleux,63,0,0,0,48.433998,4.791000
Haute-Marne,Thivet,274,0,0,0,47.987000,5.300000
Haute-Marne,Thol-lès-Millières,33,0,0,0,48.146999,5.479000
Haute-Marne,Thonnance-lès-Joinville,685,0,1,0,48.462002,5.187000
Haute-Marne,Thonnance-les-Moulins,111,0,0,0,48.419998,5.314000
Haute-Marne,Torcenay,553,0,0,0,47.814999,5.469000
Haute-Marne,Tornay,29,0,1,0,47.694000,5.599000
Haute-Marne,Treix,213,0,0,0,48.141998,5.214000
Haute-Marne,Trémilly,83,0,1,0,48.379002,4.775000
Haute-Marne,Troisfontaines-la-Ville,433,0,0,0,48.542999,5.008000
Haute-Marne,Vaillant,44,0,0,0,47.715000,5.155000
Haute-Marne,Valcourt,619,1,0,41,48.611000,4.912000
Haute-Marne,Valleret,67,0,0,0,48.487999,5.010000
Haute-Marne,Valleroy,25,0,1,0,47.698002,5.660000
Haute-Marne,Varennes-sur-Amance,259,0,1,0,47.896000,5.611000
Haute-Marne,Vaudrecourt,33,0,0,0,48.208000,5.647000
Haute-Marne,Vaudrémont,87,0,1,0,48.132000,4.910000
Haute-Marne,Vauxbons,54,0,1,0,47.882000,5.140000
Haute-Marne,Vaux-sur-Blaise,357,0,0,0,48.469002,4.968000
Haute-Marne,Vaux-sur-Saint-Urbain,54,1,0,54,48.370998,5.208000
Haute-Marne,Vecqueville,508,0,1,0,48.459999,5.135000
Haute-Marne,Velles,60,0,0,0,47.834000,5.724000
Haute-Marne,Verbiesles,332,0,1,0,48.076000,5.188000
Haute-Marne,Verseilles-le-Bas,108,0,1,0,47.761002,5.285000
Haute-Marne,Verseilles-le-Haut,50,0,1,0,47.770000,5.292000
Haute-Marne,Vesaignes-sous-Lafauche,128,0,1,0,48.285000,5.444000
Haute-Marne,Vesaignes-sur-Marne,102,0,0,0,48.000000,5.264000
Haute-Marne,Vesvres-sous-Chalancey,46,0,0,0,47.695000,5.171000
Haute-Marne,Vicq,157,0,1,0,47.926998,5.610000
Haute-Marne,Viéville,335,0,0,0,48.240002,5.159000
Haute-Marne,Vignes-la-Côte,70,0,1,0,48.271999,5.312000
Haute-Marne,Vignory,224,0,1,0,48.276001,5.090000
Haute-Marne,Villars-en-Azois,66,0,1,0,48.070000,4.719000
Haute-Marne,Villars-Santenoge,77,0,1,0,47.743999,4.999000
Haute-Marne,Ville-en-Blaisois,146,0,0,0,48.441002,4.952000
Haute-Marne,Villegusien-le-Lac,987,0,1,0,47.730999,5.313000
Haute-Marne,Villiers-en-Lieu,1476,0,0,0,48.667999,4.906000
Haute-Marne,Villiers-le-Sec,727,0,1,0,48.102001,5.072000
